beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.11,0.8900000000000006,0.7839536550927825,0.25,1.8216964835564275e-06,0.3830065359477124,-0.0666666666666666,0.7878537269425766,0.0783410138248846,0.0339136123657226,4,10,5.0,1.0,0.0,1,4,4,4
0.11,0.9100000000000006,1.282900359861721,0.3227486121839514,9.482154323119184e-07,0.0409105279797659,-0.0714285714285711,0.4639706880173699,-0.0683760683760685,0.0309903621673584,4,10,2.0,2.0,0.0,1,4,13,4
0.11,0.9600000000000006,0.1443375672974064,0.0,9.999999999999994e-08,0.8898450946643718,1.0,0.9886208466090124,1.0,0.0315523147583007,4,10,3.0,0.0,0.0,1,4,1,4
0.11,0.9700000000000006,0.2700308624336608,0.0,9.999999999999994e-08,0.5757575757575757,1.0,0.9580209895052474,1.0,0.0299937725067138,4,10,2.0,0.0,0.0,1,4,1,4
0.12,0.2700000000000001,0.3818813079129867,0.1020620726159657,6.965138302005334e-07,0.8992730270553849,0.4893617021276596,0.965065502183406,0.4897959183673466,0.0320799350738525,4,10,6.0,1.0,1.0,1,4,5,4
0.12,0.2800000000000001,0.3227486121839514,0.0,9.999999999999994e-08,0.5158850226928895,1.0,0.9371227364185112,1.0,0.032520055770874,4,10,2.0,0.0,0.0,1,4,1,4
0.12,0.2900000000000001,0.2282177322938192,0.0,9.999999999999994e-08,0.8436991208075546,1.0,0.9828178694158076,1.0,0.0325589179992675,4,10,4.0,0.0,0.0,1,4,1,4
0.12,0.3200000000000001,0.9298297335175584,0.2886751345948128,6.5502801842718085e-06,0.0646789529287471,0.0191570881226054,0.620588773084659,0.0231990231990237,0.0334482192993164,4,10,4.0,1.0,1.0,1,4,5,4
0.12,0.36000000000000015,0.25,0.1020620726159657,1.0447771697048053e-07,0.9363324859069304,-0.0105263157894739,0.9802754857161644,-0.0101010101010103,0.0328140258789062,4,10,5.0,1.0,0.0,1,4,6,4
0.12,0.37000000000000016,0.3952847075210474,0.25,8.530707799561982e-07,0.8981900452488689,-0.0285714285714282,0.9604263402279444,-0.0273972602739729,0.0338704586029052,4,10,6.0,2.0,0.0,1,4,7,4
0.12,0.38000000000000017,0.2041241452319315,0.0,1.0409745728791277e-07,0.9367484763630374,1.0,0.988467304809134,1.0,0.0401167869567871,4,10,5.0,1.0,0.0,1,4,4,4
0.12,0.3900000000000002,0.75,0.3061862178478972,2.1742891065384323e-06,0.7928057553956834,0.0357142857142858,0.8984886081660275,0.0384615384615382,0.0406787395477294,4,10,8.0,2.0,1.0,1,4,14,4
0.12,0.4100000000000002,0.6922186552431729,0.3227486121839514,2.9077145302797e-06,0.7430018041087121,0.0153846153846153,0.874573960463531,0.0909090909090906,0.0383236408233642,4,10,6.0,2.0,1.0,1,4,9,4
0.12,0.4300000000000002,0.3679900360969936,0.1443375672974064,7.171519040766376e-07,0.8149191754411984,-0.0212765957446807,0.9493197146310084,0.3127147766323026,0.0378448963165283,4,10,4.0,1.0,0.0,1,4,3,4
